Week,Date,Team,home,Opp,0-19 FGA,0-19 FGM,20-29 FGA,20-29 FGM,30-39 FGA,30-39 FGM,40-49 FGA,40-49 FGM,50+ FGA,50+ FGM,Kicking Totals FGA,Kicking Totals FGM,Kicking Totals FG%,Kicking Totals XPA,Kicking Totals XPM,Kicking Totals XP%,Kickoffs KO,Kickoffs KOYds,Kickoffs TB,Kickoffs TB%,Kickoffs KOAvg,Snap Counts OffSnp,Snap Counts Off%,Snap Counts STSnp,Snap Counts ST%,Player,Position,Year,Passing Cmp,Passing Att,Passing Cmp%,Passing Yds,Passing TD,Passing Int,Passing Y/A,Passing AY/A,Passing Rate,Passing Sk,Punting Pnt,Punting Yds,Punting Y/P,Punting RetYds,Punting NetYds,Punting NY/P,Punting TB,Punting TB%,Punting Pnt20,Punting In20%,Punting Blck,Fumbles Fmb,Fumbles FL,Fumbles FF,Fumbles FR,Fumbles FRTD,Rushing Att,Rushing Yds,Rushing TD,Rushing Y/A,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Ctch%,Receiving Y/Tgt,Win,Team Score,Opp Score
7,2014-10-19,DAL,0,NYG,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,4,4,100.0,6,406.0,3,50.0,68.0,0,0.0,11,40.7,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,21
8,2014-10-27,DAL,0,WAS,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,5,325.0,5,100.0,65.0,0,0.0,8,30.8,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,20
9,2014-11-02,DAL,0,ARI,0,0.0,0,0.0,1,0.0,0,0.0,1,1.0,2,1,50.0,2,2,100.0,4,191.0,2,50.0,48.0,0,0.0,8,30.8,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,28
10,2014-11-09,DAL,1,JAX,0,0.0,0,0.0,0,0.0,1,0.0,1,1.0,2,1,50.0,4,4,100.0,6,374.0,3,50.0,62.0,0,0.0,12,41.4,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,17
12,2014-11-23,DAL,1,NYG,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,4,4,100.0,6,389.0,2,33.3,65.0,0,0.0,11,39.3,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,28
13,2014-11-27,DAL,0,PHI,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,1,1,100.0,3,195.0,3,100.0,65.0,0,0.0,5,17.9,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,10,33
14,2014-12-04,DAL,1,CHI,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,5,5,100.0,8,525.0,2,25.0,66.0,0,0.0,15,51.7,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,41,28
15,2014-12-14,DAL,1,PHI,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,5,5,100.0,7,408.0,2,28.6,58.0,0,0.0,13,40.6,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,27
16,2014-12-21,DAL,0,IND,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0,0.0,6,6,100.0,7,472.0,5,71.4,67.0,0,0.0,14,56.0,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,42,7
17,2014-12-28,DAL,1,WAS,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,3,3,100.0,5,5,100.0,9,499.0,2,22.2,55.0,0,0.0,17,53.1,Dan Bailey,K,2014,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,44,17
1,2015-09-13,DAL,0,NYG,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,2,2,100.0,3,3,100.0,6,390.0,6,100.0,65.0,0,0.0,11,36.7,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,26
2,2015-09-20,DAL,1,PHI,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,2,2,100.0,2,2,100.0,4,261.0,3,75.0,65.0,0,0.0,8,30.8,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,20,10
3,2015-09-27,DAL,0,ATL,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,328.0,4,80.0,66.0,0,0.0,9,32.1,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,28,39
4,2015-10-04,DAL,1,NOR,0,0.0,0,0.0,2,2.0,0,0.0,0,0.0,2,2,100.0,2,2,100.0,6,389.0,5,83.3,65.0,0,0.0,10,33.3,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,26
5,2015-10-11,DAL,0,NWE,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,2,2,100.0,0,0,0.0,3,195.0,3,100.0,65.0,0,0.0,5,17.9,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,30
7,2015-10-25,DAL,1,NYG,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,2,2,100.0,2,2,100.0,5,330.0,2,40.0,66.0,0,0.0,9,33.3,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,20,27
8,2015-11-01,DAL,0,SEA,0,0.0,1,1.0,2,2.0,0,0.0,1,1.0,4,4,100.0,0,0,0.0,5,317.0,4,80.0,63.0,0,0.0,9,36.0,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,12,13
9,2015-11-08,DAL,0,PHI,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,2,2,100.0,3,3,100.0,7,455.0,7,100.0,65.0,0,0.0,12,36.4,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,27,33
10,2015-11-15,DAL,1,TAM,0,0.0,0,0.0,0,0.0,2,1.0,1,1.0,3,2,66.7,0,0,0.0,3,195.0,3,100.0,65.0,0,0.0,6,27.3,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,10
11,2015-11-22,DAL,1,MIA,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,5,302.0,2,40.0,60.0,0,0.0,9,37.5,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,14
12,2015-11-26,DAL,0,CAR,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2,100.0,0,0,0.0,4,204.0,3,75.0,51.0,0,0.0,6,22.2,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,14,33
13,2015-12-07,DAL,1,WAS,0,0.0,1,1.0,2,2.0,0,0.0,1,1.0,4,4,100.0,1,1,100.0,6,392.0,1,16.7,65.0,0,0.0,11,35.5,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,19,16
14,2015-12-13,DAL,1,GNB,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,1,100.0,2,138.0,0,0.0,69.0,0,0.0,3,11.5,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,28
15,2015-12-19,DAL,0,NYJ,0,0.0,1,1.0,1,1.0,0,0.0,1,1.0,3,3,100.0,1,1,100.0,5,335.0,2,40.0,67.0,0,0.0,9,31.0,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,16,19
16,2015-12-27,DAL,1,BUF,0,0.0,1,1.0,0,0.0,1,1.0,1,0.0,3,2,66.7,0,0,0.0,3,181.0,1,33.3,60.0,0,0.0,7,33.3,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,16
17,2016-01-03,DAL,0,WAS,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,3,3,100.0,4,208.0,3,75.0,52.0,0,0.0,7,22.6,Dan Bailey,K,2015,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,23,34
1,2016-09-11,DAL,0,NYG,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,4,4,100.0,1,1,100.0,6,398.0,4,66.7,66.0,0,0.0,12,44.4,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,19,20
2,2016-09-18,DAL,1,WAS,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,6,324.0,3,50.0,54.0,0,0.0,11,40.7,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,23
3,2016-09-25,DAL,0,CHI,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,2,1,50.0,4,4,100.0,6,388.0,5,83.3,65.0,0,0.0,12,44.4,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,17
4,2016-10-02,DAL,1,SFO,0,0.0,1,1.0,0,0.0,1,0.0,0,0.0,2,1,50.0,3,3,100.0,5,309.0,3,60.0,62.0,0,0.0,10,40.0,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,24,17
5,2016-10-09,DAL,0,CIN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,338.0,2,40.0,68.0,0,0.0,9,40.9,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,14
6,2016-10-16,DAL,1,GNB,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,3,3,100.0,7,454.0,5,71.4,65.0,0,0.0,13,52.0,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,16
8,2016-10-30,DAL,0,PHI,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,6,389.0,4,66.7,65.0,0,0.0,11,31.4,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,29,23
9,2016-11-06,DAL,1,CLE,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,5,5,100.0,6,387.0,3,50.0,65.0,0,0.0,11,45.8,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,35,10
10,2016-11-13,DAL,1,PIT,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,3,3,100.0,2,2,100.0,8,517.0,6,75.0,65.0,0,0.0,13,43.3,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,35,30
11,2016-11-20,DAL,0,BAL,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2,2,100.0,3,3,100.0,6,375.0,5,83.3,63.0,0,0.0,11,37.9,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,27,17
12,2016-11-24,DAL,0,WAS,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,4,4,100.0,6,390.0,6,100.0,65.0,0,0.0,11,42.3,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,31,26
13,2016-12-01,DAL,1,MIN,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,2,2,100.0,4,261.0,0,0.0,65.0,0,0.0,7,25.0,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,17,15
14,2016-12-11,DAL,1,NYG,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0,0.0,1,1,100.0,2,115.0,0,0.0,58.0,0,0.0,4,14.8,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,10
15,2016-12-18,DAL,0,TAM,0,0.0,1,1.0,2,2.0,1,1.0,2,0.0,6,4,66.7,2,2,100.0,7,463.0,4,57.1,66.0,0,0.0,14,46.7,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,26,20
16,2016-12-26,DAL,0,DET,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,6,6,100.0,7,457.0,5,71.4,65.0,0,0.0,13,43.3,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,42,21
17,2017-01-01,DAL,1,PHI,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,2,2,100.0,1,1,100.0,4,262.0,2,50.0,66.0,0,0.0,7,25.0,Dan Bailey,K,2016,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,13,27
1,2017-09-10,DAL,0,NYG,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,4,4,100.0,1,1,100.0,6,397.0,4,66.7,66.0,0,0.0,11,45.8,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,19,3
2,2017-09-17,DAL,1,DEN,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1,100.0,2,2,100.0,4,266.0,3,75.0,67.0,0,0.0,7,23.3,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,17,42
3,2017-09-25,DAL,1,ARI,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,4,4,100.0,5,325.0,3,60.0,65.0,0,0.0,9,29.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,17
4,2017-10-01,DAL,0,LAR,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1,100.0,3,3,100.0,6,394.0,2,33.3,66.0,0,0.0,10,30.3,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,30,35
5,2017-10-08,DAL,0,GNB,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1,100.0,4,4,100.0,6,383.0,5,83.3,64.0,0,0.0,11,42.3,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,31,35
7,2017-10-22,DAL,1,SFO,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,2,2,100.0,2,120.0,1,50.0,60.0,0,0.0,4,16.7,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,40,10
8,2017-10-29,DAL,1,WAS,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,33,19
9,2017-11-05,DAL,0,KAN,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,28,17
10,2017-11-12,DAL,1,ATL,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,7,27
11,2017-11-19,DAL,0,PHI,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,9,37
12,2017-11-23,DAL,0,LAC,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,123.0,1,50.0,62.0,0,0.0,2,10.5,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,28
13,2017-11-30,DAL,0,WAS,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1,100.0,5,5,100.0,7,448.0,4,57.1,64.0,0,0.0,13,46.4,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,38,14
14,2017-12-10,DAL,1,NYG,0,0.0,1,1.0,0,0.0,0,0.0,2,0.0,3,1,33.3,4,3,75.0,6,379.0,2,33.3,63.0,0,0.0,13,43.3,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,30,10
15,2017-12-17,DAL,1,OAK,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,2,2,100.0,2,2,100.0,5,320.0,1,20.0,64.0,0,0.0,9,37.5,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,20,17
16,2017-12-24,DAL,0,SEA,0,0.0,0,0.0,3,2.0,1,0.0,2,2.0,6,4,66.7,0,0,0.0,5,325.0,5,100.0,65.0,0,0.0,11,40.7,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,12,21
17,2017-12-31,DAL,1,PHI,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,0,0.0,2,125.0,1,50.0,63.0,0,0.0,4,20.0,Dan Bailey,K,2017,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,6,0
3,2018-09-23,MIN,0,BUF,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0.0,2,81.0,1,50.0,41.0,0,0.0,2,8.3,Dan Bailey,K,2018,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,6,27
4,2018-09-27,MIN,1,LAR,0,0.0,0,0.0,2,2.0,1,1.0,0,0.0,3,3,100.0,2,2,100.0,7,433.0,4,57.1,62.0,0,0.0,12,36.4,Dan Bailey,K,2018,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,31,38
5,2018-10-07,MIN,1,PHI,0,0.0,2,1.0,1,1.0,1,0.0,1,1.0,5,3,60.0,2,2,100.0,6,378.0,2,33.3,63.0,0,0.0,13,48.1,Dan Bailey,K,2018,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,1,23,21
